Id;Label;Eccentricity;Closeness Centrality;Betweenness Centrality;Degree;Weighted Degree;Component ID;Modularity Class;Clustering Coefficient;Number of triangles;Eigenvector Centrality;PageRank;Authority;Hub
7241;m416128;4.0;3.7654481073263177;0.0;1;7.0;0;4;0.0;0;0.0020256683224652732;1.2003320355317508E-5;5.0532612E-6;5.0532612E-6
7242;m416129;4.0;3.730736621614882;137.04090875313864;4;7.0;0;5;0.0;0;0.004822905470449092;9.672302399152183E-6;1.2633153E-5;1.2633153E-5
7243;m416160;4.0;3.7654481073263177;0.0;1;5.0;0;4;0.0;0;0.0020256683224652732;1.071110043383653E-5;5.0532612E-6;5.0532612E-6
7244;m416198;4.0;3.773128522268216;73.93655048274134;4;24.0;0;5;0.0;0;0.0036920074466853035;1.4507077519455715E-5;1.2633153E-5;1.2633153E-5
7245;m416249;4.0;3.1639818462919553;4552.996990248879;8;59.0;0;4;0.0;0;0.015516975489468895;3.0950381345657045E-5;2.2739676E-5;2.2739676E-5
7246;m416311;4.0;3.496533838711286;0.0;1;2.0;0;4;0.0;0;0.0043707010433324586;8.655670096281593E-6;5.0532612E-6;5.0532612E-6
7247;m416333;4.0;3.304423719515236;932.6414504011275;4;23.0;0;4;0.0;0;0.009872540984369326;1.709398853806561E-5;1.2633153E-5;1.2633153E-5
7248;m416349;4.0;3.3836217645005235;251.95321428401618;2;16.0;0;4;0.0;0;0.005656938565861867;1.5652894260231856E-5;7.579892E-6;7.579892E-6
7249;m416383;4.0;3.866091466759763;0.0;1;6.0;0;0;0.0;0;0.001460636933884134;9.731468978777422E-6;5.0532612E-6;5.0532612E-6
7250;m416387;4.0;3.784300034910977;155.8700952282714;2;14.0;0;3;0.0;0;0.0025229660615713563;1.316639616196843E-5;7.579892E-6;7.579892E-6
7251;m416496;4.0;3.3712533040746098;416.83432874776423;2;15.0;0;0;0.0;0;0.007424995351484096;1.4502033065992918E-5;7.579892E-6;7.579892E-6
7252;m416504;4.0;3.495237145279537;1605.1195051276832;9;62.0;0;3;0.0;0;0.010719253912631486;2.7543043035424485E-5;2.5266307E-5;2.5266307E-5
7253;m416521;4.0;3.4183332502119597;1845.8937990216655;15;92.0;0;5;0.0;0;0.019884226715105965;3.544439485321548E-5;4.042609E-5;4.042609E-5
7254;m416535;4.0;3.892524063637724;0.0;1;8.0;0;1;0.0;0;0.001287925413288094;9.982962615681627E-6;5.0532612E-6;5.0532612E-6
7255;m416591;4.0;3.41424367861952;204.16171852472436;2;11.0;0;4;0.0;0;0.006583828644760998;1.2646239028159645E-5;7.579892E-6;7.579892E-6
7256;m416632;4.0;2.977257992120094;6046.7455103411285;10;69.0;0;4;0.0;0;0.02140103338150965;3.3696741756134214E-5;2.7792938E-5;2.7792938E-5
7257;m416653;4.0;3.8798563662660217;0.0;1;7.0;0;6;0.0;0;0.0013583924573223646;9.825578148970039E-6;5.0532612E-6;5.0532612E-6
7258;m416688;4.0;3.94528951174505;0.0;1;8.0;0;0;0.0;0;6.096014021810846E-4;9.962072598281181E-6;5.0532612E-6;5.0532612E-6
7259;m416692;4.0;3.8568151214403272;0.0;1;3.0;0;3;0.0;0;0.0014551914994600647;8.708712773141086E-6;5.0532612E-6;5.0532612E-6
7260;m416719;4.0;3.227918807042043;1637.093715018603;3;18.0;0;4;0.0;0;0.010047345064051492;1.6802782565752494E-5;1.01065225E-5;1.01065225E-5
7261;m416836;4.0;3.897810583013316;0.0;1;3.0;0;5;0.0;0;0.0012571595956611301;8.32383195869459E-6;5.0532612E-6;5.0532612E-6
7262;m416843;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7263;m416894;4.0;2.812677671936562;36117.04034387809;53;294.0;0;5;0.0;0;0.06762409835130465;9.769819857652023E-5;1.3643806E-4;1.3643806E-4
7264;m417020;4.0;3.011670240885741;9790.570471090346;18;130.0;0;6;0.0;0;0.02472025852544449;5.080862857441368E-5;4.8005983E-5;4.8005983E-5
7265;m417021;4.0;3.95496483965887;0.0;1;2.0;0;5;0.0;0;5.085594697157071E-4;8.164464512698387E-6;5.0532612E-6;5.0532612E-6
7266;m417028;4.0;3.9261383472146028;0.0;1;7.0;0;3;0.0;0;6.221730697241492E-4;1.0909208062562437E-5;5.0532612E-6;5.0532612E-6
7267;m417038;4.0;3.8975113460675277;0.0;1;4.0;0;5;0.0;0;0.001217435898825411;8.70997912879821E-6;5.0532612E-6;5.0532612E-6
7268;m417045;4.0;3.738317290908184;0.0;1;4.0;0;3;0.0;0;0.0025577768040834386;9.15486493839109E-6;5.0532612E-6;5.0532612E-6
7269;m417133;4.0;2.7562216348311805;18071.30713111013;17;133.0;0;4;0.0;0;0.037656428621367095;5.7932953131261884E-5;4.547935E-5;4.547935E-5
7270;m417139;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7271;m417226;4.0;3.9035958306318888;0.0;1;6.0;0;4;0.0;0;0.0011472104850871728;9.324352337295815E-6;5.0532612E-6;5.0532612E-6
7272;m417253;4.0;3.803850182035809;59.173979232119436;2;7.0;0;3;0.0;0;0.0023831261808875486;9.860286113341083E-6;7.579892E-6;7.579892E-6
7273;m417272;4.0;3.1630841354545907;4102.540889975146;10;60.0;0;2;0.0;0;0.01992078761132224;2.8587850202159244E-5;2.7792938E-5;2.7792938E-5
7274;m417274;4.0;3.593486609146676;233.25678937146796;4;24.0;0;4;0.0;0;0.0069200563962707835;1.531419137122346E-5;1.2633153E-5;1.2633153E-5
7275;m417314;4.0;2.956610642860705;13529.477937982947;26;146.0;0;2;0.0;0;0.040776719747836726;5.2441613981558156E-5;6.821903E-5;6.821903E-5
7276;m417333;4.0;3.7750236895915417;184.07636499918473;5;35.0;0;5;0.0;0;0.004431401356767876;1.8412436141268763E-5;1.5159784E-5;1.5159784E-5
7277;m417339;4.0;3.896513889581567;0.0;1;9.0;0;1;0.0;0;0.0011352974450420268;1.0761887122751056E-5;5.0532612E-6;5.0532612E-6
7278;m417376;4.0;3.651039848386614;148.79886333675535;3;18.0;0;4;0.0;0;0.005147030346999147;1.3839103731817052E-5;1.01065225E-5;1.01065225E-5
7279;m417382;4.0;3.3409306269014016;238.57130576185884;3;22.0;0;0;0.0;0;0.008178593688332427;1.58973446806199E-5;1.01065225E-5;1.01065225E-5
7280;m417386;4.0;3.322976410154107;5907.975887617041;26;179.0;0;5;0.0;0;0.032300660859630875;6.073110859970811E-5;6.821903E-5;6.821903E-5
7281;m417416;4.0;3.870380529649394;0.0;1;2.0;0;4;0.0;0;0.0014506674528892342;8.203263681175584E-6;5.0532612E-6;5.0532612E-6
7282;m417424;4.0;2.694379332701611;26582.241073651378;26;194.0;0;4;0.0;0;0.04563692838695582;7.487083671677707E-5;6.821903E-5;6.821903E-5
7283;m417443;4.0;3.0590494239688795;10600.706936983886;18;136.0;0;5;0.0;0;0.023795901675179355;5.289525641219227E-5;4.8005983E-5;4.8005983E-5
7284;m417462;4.0;2.5516433095606206;80593.17610755634;82;488.0;0;5;0.0;0;0.10920535049540568;1.5501342622428816E-4;2.0971034E-4;2.0971034E-4
7285;m417530;4.0;3.9669343174903995;0.0;1;2.0;0;4;0.0;0;3.433448913086643E-4;8.04708531111793E-6;5.0532612E-6;5.0532612E-6
7286;m417595;4.0;3.8676873971373;0.0;1;3.0;0;2;0.0;0;0.0015004770606505738;8.497684299589334E-6;5.0532612E-6;5.0532612E-6
7287;m417637;4.0;3.9483816268515284;0.0;1;6.0;0;5;0.0;0;5.618091811092857E-4;9.150518751323953E-6;5.0532612E-6;5.0532612E-6
7288;m417700;4.0;3.738317290908184;0.0;1;6.0;0;3;0.0;0;0.0025577768040834386;9.992022092519591E-6;5.0532612E-6;5.0532612E-6
7289;m417707;4.0;3.703206822602364;109.12677833325712;3;21.0;0;3;0.0;0;0.0038612323462523935;1.4499101767244926E-5;1.01065225E-5;1.01065225E-5
7290;m417720;4.0;3.7654481073263177;0.0;1;4.0;0;4;0.0;0;0.0020256683224652732;1.0064990473096042E-5;5.0532612E-6;5.0532612E-6
7291;m417782;4.0;3.6987182684155404;0.0;1;7.0;0;0;0.0;0;0.003054294308151632;1.0025544396433816E-5;5.0532612E-6;5.0532612E-6
7292;m417887;4.0;3.7423071168520274;110.3687418462858;4;26.0;0;2;0.0;0;0.004626953966225716;1.54072446286393E-5;1.2633153E-5;1.2633153E-5
7293;m417946;4.0;2.6738317290908182;28347.677483187454;24;186.0;0;4;0.0;0;0.045291218201696654;7.344274854699183E-5;6.316577E-5;6.316577E-5
7294;m417949;4.0;3.496533838711286;0.0;1;4.0;0;4;0.0;0;0.0043707010433324586;9.830789562429104E-6;5.0532612E-6;5.0532612E-6
7295;m417964;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
7296;m417971;4.0;3.6987182684155404;0.0;1;1.0;0;0;0.0;0;0.003054294308151632;7.844121168176903E-6;5.0532612E-6;5.0532612E-6
7297;m418007;4.0;3.3159942147523815;627.2338020593033;4;37.0;0;4;0.0;0;0.009354821582920654;2.1341792216575948E-5;1.2633153E-5;1.2633153E-5
7298;m418048;4.0;2.3934467108872375;119333.275479979;94;701.0;0;3;0.0;0;0.12420196559857943;2.184325865645807E-4;2.4002991E-4;2.4002991E-4
7299;m418131;4.0;3.200588499326717;4474.573936051673;13;32.0;0;5;0.0;0;0.01906339042926884;1.8065389375879285E-5;3.537283E-5;3.537283E-5
7300;m418237;4.0;3.20687247518827;5309.570950331594;17;137.0;0;5;0.0;0;0.023531313832817757;5.0298305847658884E-5;4.547935E-5;4.547935E-5
7301;m418240;4.0;3.4282080694229715;1192.410830107358;4;29.0;0;0;0.0;0;0.00888852382538298;1.8474881893606664E-5;1.2633153E-5;1.2633153E-5
7302;m418265;4.0;3.9283327514837167;0.0;1;8.0;0;3;0.0;0;7.682938013128116E-4;1.0040348097513624E-5;5.0532612E-6;5.0532612E-6
7303;m418300;4.0;2.7229065882000896;20845.238202051172;24;138.0;0;4;0.0;0;0.04497767133832961;5.346272320517895E-5;6.316577E-5;6.316577E-5
7304;m418313;4.0;3.7139793526507408;0.0;1;6.0;0;4;0.0;0;0.002850046691962301;9.855704669958865E-6;5.0532612E-6;5.0532612E-6
7305;m418403;4.0;3.958455937359733;0.0;1;8.0;0;5;0.0;0;5.10530023829515E-4;9.482000018742969E-6;5.0532612E-6;5.0532612E-6
7306;m418417;4.0;3.963842202383921;0.0;1;6.0;0;5;0.0;0;4.2841924302972284E-4;9.390129297857697E-6;5.0532612E-6;5.0532612E-6
7307;m418428;4.0;3.7935763802304123;0.0;1;4.0;0;4;0.0;0;0.0021656089442577916;9.07962205959996E-6;5.0532612E-6;5.0532612E-6
7308;m418534;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7309;m418539;4.0;2.3334995760809933;124317.22566697563;71;566.0;0;4;0.0;0;0.10144082189939374;1.9105263930914088E-4;1.819174E-4;1.819174E-4
7310;m418546;4.0;3.066131365019201;6807.06922631324;20;62.0;0;5;0.0;0;0.03127532750296126;2.8107076119835404E-5;5.3059244E-5;5.3059244E-5
7311;m418550;4.0;3.746695925390255;0.0;1;6.0;0;4;0.0;0;0.0024634005897948875;1.0196644096760026E-5;5.0532612E-6;5.0532612E-6
7312;m418596;4.0;3.9012019350655827;0.0;1;7.0;0;2;0.0;0;0.0011383744088078944;9.649470437058297E-6;5.0532612E-6;5.0532612E-6
7313;m418608;4.0;3.92544012767443;0.0;1;2.0;0;5;0.0;0;9.579292901757211E-4;8.0134084068089E-6;5.0532612E-6;5.0532612E-6
7314;m418633;4.0;3.0380030921151064;22134.645267216267;48;283.0;0;5;0.0;0;0.04863436641216875;9.308276846115216E-5;1.238049E-4;1.238049E-4
7315;m418699;4.0;3.3285621664754874;527.6098223299612;3;20.0;0;3;0.0;0;0.008083796256569081;1.5652063268419866E-5;1.01065225E-5;1.01065225E-5
7316;m418821;4.0;3.5518926736821106;520.7176540613848;6;36.0;0;4;0.0;0;0.008735987994855735;1.9167958307062134E-5;1.7686414E-5;1.7686414E-5
7317;m418839;4.0;3.496533838711286;0.0;1;7.0;0;4;0.0;0;0.0043707010433324586;1.1593468761650367E-5;5.0532612E-6;5.0532612E-6
7318;m418868;4.0;3.902698119794524;0.0;1;2.0;0;5;0.0;0;0.0012044732310982048;8.068013265723668E-6;5.0532612E-6;5.0532612E-6
7319;m418932;4.0;3.2996359283826244;540.5772119909026;2;10.0;0;4;0.0;0;0.007635030639418806;1.2463374980299574E-5;7.579892E-6;7.579892E-6
7320;m419007;4.0;3.919156151812877;0.0;1;3.0;0;5;0.0;0;0.0011162968108883384;8.22936780211982E-6;5.0532612E-6;5.0532612E-6
7321;m419027;4.0;3.8370654830183035;6.547670753356066;2;13.0;0;2;0.0;0;0.0024664097210575203;1.123825772636303E-5;7.579892E-6;7.579892E-6
7322;m419029;4.0;2.139594035210214;284510.3754614819;176;1403.0;0;5;0.0;0;0.19431462705159766;4.1434799467012076E-4;4.4721362E-4;4.4721362E-4
7323;m419056;4.0;3.8457433544461623;0.0;1;2.0;0;2;0.0;0;0.0016390953430173974;8.194548051431368E-6;5.0532612E-6;5.0532612E-6
7324;m419107;4.0;3.3249713231260287;676.0695156324915;2;9.0;0;4;0.0;0;0.007197298372089195;1.2818976837664873E-5;7.579892E-6;7.579892E-6
7325;m419149;4.0;3.3887087925789237;741.5939139126973;5;28.0;0;2;0.0;0;0.009413201999941192;1.7539648842998843E-5;1.5159784E-5;1.5159784E-5
7326;m419150;4.0;3.9031968480375046;0.0;1;6.0;0;6;0.0;0;0.0010923226774040894;9.890787758454847E-6;5.0532612E-6;5.0532612E-6
7327;m419154;4.0;3.7399132212857213;112.92600666995352;4;14.0;0;5;0.0;0;0.005250124880194061;1.1630774462386468E-5;1.2633153E-5;1.2633153E-5
7328;m419198;4.0;3.155004737918308;3259.338059647164;5;29.0;0;3;0.0;0;0.012739054639074612;2.0526497590077492E-5;1.5159784E-5;1.5159784E-5
7329;m419219;4.0;3.699516233604309;108.77783576183651;2;14.0;0;3;0.0;0;0.0036456512808110885;1.2856358892253629E-5;7.579892E-6;7.579892E-6
7330;m419337;4.0;3.7139793526507408;0.0;1;2.0;0;4;0.0;0;0.002850046691962301;8.272268643409011E-6;5.0532612E-6;5.0532612E-6
7331;m419370;4.0;2.980948581118149;13844.604338220373;17;123.0;0;4;0.0;0;0.02537454517570635;5.1460845328256895E-5;4.547935E-5;4.547935E-5
7332;m419407;4.0;3.1153059697770686;16391.064969328825;42;212.0;0;5;0.0;0;0.05196265837712775;7.115890059693915E-5;1.0864512E-4;1.0864512E-4
7333;m419458;4.0;2.938556680464815;11008.81178688009;15;123.0;0;4;0.0;0;0.02849574819847526;5.1499126715555376E-5;4.042609E-5;4.042609E-5
7334;m419529;4.0;3.782903595830632;45.40574097109159;2;8.0;0;2;0.0;0;0.0027470339733329536;1.0246421196645066E-5;7.579892E-6;7.579892E-6
7335;m419621;4.0;3.0463817265971773;8816.039537813482;14;78.0;0;3;0.0;0;0.021967071701088275;3.488488300018547E-5;3.789946E-5;3.789946E-5
7336;m419633;4.0;3.733629245424168;159.71931678533556;2;6.0;0;2;0.0;0;0.0030113816998396524;9.975121171956726E-6;7.579892E-6;7.579892E-6
7337;m419640;4.0;2.986135354845145;5502.4190299121765;5;29.0;0;6;0.0;0;0.01567044333820262;2.2484083609713943E-5;1.5159784E-5;1.5159784E-5
7338;m419654;4.0;3.1936063039249913;1253.5816778085348;3;19.0;0;4;0.0;0;0.010617533170384524;1.5869168528017994E-5;1.01065225E-5;1.01065225E-5
7339;m419658;4.0;3.3897062490648846;0.0;1;8.0;0;4;0.0;0;0.005171630049623922;1.201401239721318E-5;5.0532612E-6;5.0532612E-6
7340;m419679;4.0;3.2003890080295245;2416.5672070084784;4;28.0;0;3;0.0;0;0.011233216873653428;1.9942924540038646E-5;1.2633153E-5;1.2633153E-5
7341;m419730;4.0;3.436287466959254;1485.543042176925;7;46.0;0;2;0.0;0;0.010156075337572639;2.3293162360505214E-5;2.0213045E-5;2.0213045E-5
7342;m419740;4.0;3.810533140491746;21.50121417201915;3;18.0;0;5;0.0;0;0.003690921422399406;1.2491662891364338E-5;1.01065225E-5;1.01065225E-5
7343;m419763;4.0;3.7512842252256746;121.03859292411279;2;11.0;0;4;0.0;0;0.0025109768387032174;1.3344413984236922E-5;7.579892E-6;7.579892E-6
7344;m419800;4.0;3.5903944940401975;742.6340561638199;10;66.0;0;5;0.0;0;0.011685889896339256;2.6999388589477125E-5;2.7792938E-5;2.7792938E-5
7345;m419810;4.0;3.1622861702658223;2434.3533174794006;5;31.0;0;3;0.0;0;0.013139062127408287;1.9555155949553728E-5;1.5159784E-5;1.5159784E-5
7346;m419817;4.0;3.3768390603959904;1131.525193909238;7;41.0;0;6;0.0;0;0.009718222657660454;2.1165461399027195E-5;2.0213045E-5;2.0213045E-5
7347;m419906;4.0;3.738317290908184;0.0;1;4.0;0;3;0.0;0;0.0025577768040834386;9.15486493839109E-6;5.0532612E-6;5.0532612E-6
7348;m419928;4.0;3.3897062490648846;0.0;1;3.0;0;4;0.0;0;0.005171630049623922;9.180598792788745E-6;5.0532612E-6;5.0532612E-6
7349;m419949;4.0;3.7316343324522467;18.218270464893973;2;12.0;0;3;0.0;0;0.0030265293791342835;1.1928150993609307E-5;7.579892E-6;7.579892E-6
7350;m419952;4.0;3.7139793526507408;0.0;1;5.0;0;4;0.0;0;0.002850046691962301;9.459845663321401E-6;5.0532612E-6;5.0532612E-6
7351;m419970;4.0;3.668495336890928;68.13483240226266;2;12.0;0;4;0.0;0;0.004198755690112149;1.1702877656704153E-5;7.579892E-6;7.579892E-6
7352;m419985;4.0;3.896513889581567;0.0;1;8.0;0;1;0.0;0;0.0011352974450420268;1.0397294179126948E-5;5.0532612E-6;5.0532612E-6
7353;m420117;4.0;3.7654481073263177;0.0;1;3.0;0;4;0.0;0;0.0020256683224652732;9.418880512355552E-6;5.0532612E-6;5.0532612E-6
7354;m420189;4.0;3.746695925390255;0.0;1;6.0;0;4;0.0;0;0.0024634005897948875;1.0196644096760026E-5;5.0532612E-6;5.0532612E-6
7355;m420194;4.0;3.6502418831978454;131.9085032320413;2;10.0;0;4;0.0;0;0.004238795923893814;1.203338647259568E-5;7.579892E-6;7.579892E-6
7356;m420204;4.0;3.048576130866291;5372.70107019466;11;53.0;0;1;0.0;0;0.01890462826131987;2.5526284810169585E-5;3.0319568E-5;3.0319568E-5
7357;m420205;4.0;2.9542167472943994;7303.070530642857;7;53.0;0;4;0.0;0;0.019613081093125963;3.236803269195538E-5;2.0213045E-5;2.0213045E-5
7358;m420224;4.0;3.3398334247668444;233.06717510058797;2;7.0;0;4;0.0;0;0.007105441739035512;1.0491545656660313E-5;7.579892E-6;7.579892E-6
7359;m420232;4.0;3.8961149069871825;0.0;1;5.0;0;3;0.0;0;0.001256277978829051;8.960337287147526E-6;5.0532612E-6;5.0532612E-6
7360;m420247;4.0;2.8760161587950726;17211.75557576237;21;147.0;0;6;0.0;0;0.032121306268874154;5.8965433297361365E-5;5.5585875E-5;5.5585875E-5
7361;m420259;4.0;3.247169717221086;1966.9018962126513;4;28.0;0;4;0.0;0;0.009756935980044101;2.1880259266451933E-5;1.2633153E-5;1.2633153E-5
7362;m420379;4.0;3.781806393696075;62.881368283107555;2;8.0;0;2;0.0;0;0.0025927320480085996;1.0390535231186334E-5;7.579892E-6;7.579892E-6
7363;m420511;4.0;3.8963143982843746;0.0;1;5.0;0;5;0.0;0;0.0012623070354034196;8.898254608367166E-6;5.0532612E-6;5.0532612E-6
7364;m420610;4.0;3.2398882848735724;2256.323618600607;6;49.0;0;4;0.0;0;0.011771215311236724;2.8147415991491227E-5;1.7686414E-5;1.7686414E-5
7365;m420627;4.0;3.353997306867488;1880.020819006368;6;44.0;0;6;0.0;0;0.012380306738341682;2.3953475236423855E-5;1.7686414E-5;1.7686414E-5
7366;m420674;4.0;3.7654481073263177;0.0;1;2.0;0;4;0.0;0;0.0020256683224652732;8.772770551615062E-6;5.0532612E-6;5.0532612E-6
7367;m420760;4.0;2.957807590643858;12984.614523409262;26;163.0;0;4;0.0;0;0.03583003697591231;5.964014150357622E-5;6.821903E-5;6.821903E-5
7368;m420852;4.0;2.539673831729091;54759.49296753395;49;378.0;0;4;0.0;0;0.0747520067907531;1.2896605277960466E-4;1.2633154E-4;1.2633154E-4
7369;m420923;4.0;3.4206274001296695;1105.3086623431423;6;44.0;0;0;0.0;0;0.010357946469096446;2.187046508351531E-5;1.7686414E-5;1.7686414E-5
7370;m420932;4.0;3.910278789087826;0.0;1;4.0;0;3;0.0;0;8.473060133386732E-4;9.232074160573736E-6;5.0532612E-6;5.0532612E-6
7371;m420972;4.0;2.2376440077801605;219282.556699047;133;1134.0;0;5;0.0;0;0.15112682638682065;3.480021649997876E-4;3.385685E-4;3.385685E-4
7372;m420997;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7373;m421182;4.0;3.7654481073263177;0.0;1;6.0;0;4;0.0;0;0.0020256683224652732;1.1357210394577018E-5;5.0532612E-6;5.0532612E-6
7374;m421190;4.0;3.510996957757718;2095.834865568548;10;64.0;0;6;0.0;0;0.011769699342808557;2.8917243459446245E-5;2.7792938E-5;2.7792938E-5
7375;m421228;4.0;3.027829035958306;3875.1739441143513;5;30.0;0;4;0.0;0;0.015196031575604625;2.15231638070834E-5;1.5159784E-5;1.5159784E-5
7376;m421241;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
7377;m421254;4.0;3.4155403720512694;3153.4234062062183;20;146.0;0;5;0.0;0;0.023171797116767524;5.085542753040953E-5;5.3059244E-5;5.3059244E-5
7378;m421294;4.0;3.7935763802304123;0.0;1;5.0;0;4;0.0;0;0.0021656089442577916;9.479389916966428E-6;5.0532612E-6;5.0532612E-6
7379;m421337;4.0;3.8185127923794324;39.32539828788427;2;8.0;0;2;0.0;0;0.002256721037137152;1.0206043696740457E-5;7.579892E-6;7.579892E-6
7380;m421385;4.0;2.6674480075806692;27466.3023469576;31;176.0;0;6;0.0;0;0.048981209185938165;6.384110254992407E-5;8.085218E-5;8.085218E-5
7381;m421391;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7382;m421447;4.0;2.90534137948232;9948.751605701991;16;123.0;0;4;0.0;0;0.028537468933609096;5.0190119798925004E-5;4.295272E-5;4.295272E-5
7383;m421511;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7384;m421564;4.0;2.381377487407112;110817.7175402748;87;720.0;0;4;0.0;0;0.11384425234950896;2.2801470509552422E-4;2.223435E-4;2.223435E-4
7385;m421571;4.0;3.8228018552690637;0.0;1;10.0;0;0;0.0;0;0.0019564358059505887;1.0785954454813242E-5;5.0532612E-6;5.0532612E-6
7386;m421579;4.0;3.3434242681163036;3851.57253638217;14;65.0;0;5;0.0;0;0.0186187972937049;2.877550602366921E-5;3.789946E-5;3.789946E-5
7387;m421593;4.0;3.910278789087826;0.0;1;5.0;0;3;0.0;0;8.473060133386732E-4;9.669955043183648E-6;5.0532612E-6;5.0532612E-6
7388;m421646;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
7389;m421663;4.0;3.496533838711286;0.0;1;7.0;0;4;0.0;0;0.0043707010433324586;1.1593468761650367E-5;5.0532612E-6;5.0532612E-6
7390;m421732;4.0;2.767193656176749;17452.04775817558;21;122.0;0;2;0.0;0;0.037015974311174926;4.805611204904711E-5;5.5585875E-5;5.5585875E-5
7391;m421738;4.0;3.2799860356091965;618.2288884710326;5;28.0;0;4;0.0;0;0.01183307988943475;1.739513602139455E-5;1.5159784E-5;1.5159784E-5
7392;m421759;4.0;2.714428208069423;24909.452526071553;27;133.0;0;2;0.0;0;0.04756276778099944;5.177635030918115E-5;7.074566E-5;7.074566E-5
7393;m421895;4.0;3.0992469203530995;10680.045030283727;33;203.0;0;0;0.0;0;0.04330648880546508;6.871220569144505E-5;8.590544E-5;8.590544E-5
7394;m421915;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7395;m421969;4.0;3.8911276245573787;0.0;1;5.0;0;4;0.0;0;0.001339114012323136;8.865869509513063E-6;5.0532612E-6;5.0532612E-6
7396;m421973;4.0;2.649693282130567;96212.10728993994;113;714.0;0;5;0.0;0;0.12301039689075609;2.1455573430247658E-4;2.880359E-4;2.880359E-4
7397;m421984;4.0;3.487656475986235;587.6789422726949;6;40.0;0;0;0.0;0;0.010397544312957639;1.992537543342979E-5;1.7686414E-5;1.7686414E-5
7398;m422051;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
7399;m422075;4.0;3.5781257792628796;493.56500263430263;6;53.0;0;6;0.0;0;0.009236388780786375;2.455218162401678E-5;1.7686414E-5;1.7686414E-5
7400;m422078;4.0;2.8725250610942097;9304.088436183454;11;83.0;0;4;0.0;0;0.027034695576539237;4.0099082054477264E-5;3.0319568E-5;3.0319568E-5
7401;m422235;4.0;3.897411600418932;0.0;1;3.0;0;5;0.0;0;0.0011764377473281753;8.527827850041465E-6;5.0532612E-6;5.0532612E-6
7402;m422238;4.0;3.9569597526307914;0.0;1;4.0;0;5;0.0;0;5.054486252648644E-4;8.540576826689149E-6;5.0532612E-6;5.0532612E-6
7403;m422301;4.0;3.731534586803651;144.01087471662285;4;22.0;0;5;0.0;0;0.005540783218365114;1.4433657372440998E-5;1.2633153E-5;1.2633153E-5
7404;m422308;4.0;3.910478280385018;0.0;1;6.0;0;6;0.0;0;0.0010644225216190936;9.232861926260422E-6;5.0532612E-6;5.0532612E-6
7405;m422392;4.0;3.7654481073263177;0.0;1;5.0;0;4;0.0;0;0.0020256683224652732;1.071110043383653E-5;5.0532612E-6;5.0532612E-6
7406;m422524;4.0;3.2871677223081144;511.53196098653706;2;11.0;0;4;0.0;0;0.008021676741586221;1.2689118274383299E-5;7.579892E-6;7.579892E-6
